Particle ID,Area (ABD),Area (Filled),Aspect Ratio,Average Blue,Average Green,Average Red,Calibration Factor,Calibration Image,Camera,Capture X,Capture Y,Ch1 Area,Ch1 Peak,Ch1 Width,Ch2 Area,Ch2 Peak,Ch2 Width,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Convex Perimeter,Convexity,Date,Diameter (ABD),Diameter (ESD),Diameter (FD),Edge Gradient,Elapsed Time,Elongation,Feret Angle Max,Feret Angle Min,Fiber Curl,Fiber Straightness,Filter Score,Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Image File,Image Height,Image Width,Image X,Image Y,Intensity,Length,Original Reference ID,Particles Per Chain,Perimeter,Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Roughness,Scatter Area,Scatter Peak,Scatter Width,Sigma Intensity,Source Image,Sphere Complement,Sphere Count,Sphere Unknown,Sphere Volume,Sum Intensity,Symmetry,Time,Timestamp,Transparency,Volume (ABD),Volume (ESD),Width
31,452.8083,452.8083,0.8781,102.7008,110.4590,113.5615,1.8293,1,1,641,1566,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9110,0.9970,0.9903,1.0030,90.7155,1.0000,2023-03-14,24.0111,25.1021,24.0111,107.5833,4.5470,1.0000,45.0000,-90.0000,0.0000,1.1180,0.0000,1.0000,25.3613,25.3613,Dag_20230314_1m_4x-01_000001.tif,27,28,497,87,108.5000,28.3541,7DB43164-0333-405A-BB3D-60D04D96484B,1,101.4454,0.9298,1.1058,1.0281,1.1183,0.0000,0.0000,0.0000,22.2829,26,0.0000,0,0.0000,0.0000,26474.0000,0.9063,15:06:25,2023-03-14T15:06:25.132,0.0435,7.248286e+03,8.281839e+03,22.8663
32,2403.7589,2415.4123,0.7975,110.2954,111.1076,116.6150,1.8293,1,1,421,1495,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0441,0.3021,22.6811,399.5396,0.2646,2023-03-14,55.3223,123.1729,55.4563,161.2388,4.5470,69.2404,-35.0000,55.0000,2.3561,0.2980,0.0000,0.0144,469.6596,6.7830,Dag_20230314_1m_4x-01_000001.tif,79,83,527,87,111.5021,139.9415,86340C7F-AF02-444D-B1C9-341B597C7ADE,2,952.8853,0.9927,1.0573,1.0496,2.3850,0.0000,0.0000,0.0000,26.1137,26,0.0000,0,0.0000,0.0000,105704.0000,0.1773,15:06:25,2023-03-14T15:06:25.132,0.5509,8.865437e+04,9.784616e+05,114.3312
33,388.6419,388.6419,0.7992,99.5550,110.8624,115.1009,1.8293,1,1,726,1238,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8077,0.8573,0.9447,1.1664,89.4108,1.0000,2023-03-14,22.2449,24.5431,22.2449,86.4468,4.5470,1.0000,25.0000,-70.0000,0.0000,1.0968,0.0000,1.0000,25.8512,25.8512,Dag_20230314_1m_4x-01_000001.tif,27,29,612,87,107.9633,28.3541,34F60AA2-1E3F-4474-B175-0562AF43C1AB,1,103.4047,0.8980,1.1562,1.0382,1.1565,0.0000,0.0000,0.0000,25.5840,26,0.0000,0,0.0000,0.0000,23536.0000,0.7881,15:06:25,2023-03-14T15:06:25.132,0.0936,5.763527e+03,7.740826e+03,19.2077
34,3453.0262,3464.9344,0.9049,112.1518,119.4463,123.6879,1.8293,1,1,462,365,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0755,0.0684,0.4240,14.6288,396.4194,0.3581,2023-03-14,66.3063,122.1058,66.4206,98.8024,4.5470,43.9349,-30.0000,-60.0000,2.4003,0.2941,0.0000,0.0228,438.5242,9.9812,Dag_20230314_1m_4x-01_000001.tif,83,78,643,87,117.7469,128.9656,98B1E5EB-EAD1-4BEC-8966-E84202725C67,1,897.0108,0.9389,1.1029,1.0355,2.2628,0.0000,0.0000,0.0000,18.4005,26,0.0000,0,0.0000,0.0000,153542.0000,0.1637,15:06:25,2023-03-14T15:06:25.132,0.4570,1.526383e+05,9.532509e+05,112.5019
35,892.8432,892.8432,0.4875,98.4092,106.8281,111.4552,1.8293,1,1,378,1167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4536,0.3611,0.6789,2.7692,156.6333,0.7965,2023-03-14,33.7165,46.1390,33.7165,118.9300,4.7190,6.5469,75.0000,0.0000,0.6000,0.6250,0.0000,0.1527,95.1210,14.5293,Dag_20230314_1m_4x-01_000001.tif,46,31,723,87,104.8402,59.4522,67973A93-5DE4-40D2-A8BF-C955DAA8941B,1,219.3006,0.9212,1.1326,1.0433,1.4001,0.0000,0.0000,0.0000,31.8611,27,0.0000,0,0.0000,0.0000,43299.0000,0.5437,15:06:25,2023-03-14T15:06:25.299,0.2692,2.006904e+04,5.142845e+04,30.1835
36,543.5779,543.5779,0.0768,104.2607,106.8929,110.3107,1.8293,1,1,289,494,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1927,0.1505,5.1883,225.1710,1.0000,2023-03-14,26.3079,67.7349,26.3079,125.8571,4.7190,14.2292,-90.0000,0.0000,0.0790,0.9268,0.0000,0.0703,115.4661,8.1147,Dag_20230314_1m_4x-01_000001.tif,73,15,756,87,106.4750,107.0140,5DACEBDA-40C7-4233-9821-B7BB94BC8E62,1,247.1617,0.9754,1.0580,1.0320,1.0977,0.0000,0.0000,0.0000,24.4872,27,0.0000,0,0.0000,0.0000,29813.0000,0.7575,15:06:25,2023-03-14T15:06:25.299,0.6116,9.533590e+03,1.627183e+05,4.5732
37,976.5910,979.3043,0.5591,105.7410,106.5923,114.4730,1.8293,1,1,683,439,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0535,0.1870,18.7034,311.6157,0.2497,2023-03-14,35.2624,95.3777,35.3113,176.5019,4.7190,56.7409,-60.0000,20.0000,1.2864,0.4374,0.0000,0.0176,290.6787,5.1229,Dag_20230314_1m_4x-01_000001.tif,70,63,773,87,107.2297,127.1363,10CE4EE1-3D3D-4B74-BA4C-1DBD964BA10D,1,591.6031,0.9920,1.0826,1.0739,1.8985,0.0000,0.0000,0.0000,26.3768,27,0.0000,0,0.0000,0.0000,47610.0000,0.1237,15:06:25,2023-03-14T15:06:25.299,0.6303,2.295794e+04,4.542958e+05,63.1108
38,1754.9512,1760.6519,0.3980,101.2877,104.4302,108.2061,1.8293,1,1,546,1534,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0067,0.0726,0.3151,13.7776,316.5913,0.3968,2023-03-14,47.2702,97.1053,47.3469,159.0426,4.8750,41.2594,-20.0000,-90.0000,1.4885,0.4018,0.0000,0.0242,316.3845,7.6682,Dag_20230314_1m_4x-01_000001.tif,45,82,838,87,103.9225,127.1363,A8A2D59B-4D2E-4CD6-A78F-8E356F975E0A,1,648.1053,0.9699,1.0683,1.0362,2.0471,0.0000,0.0000,0.0000,31.8449,28,0.0000,0,0.0000,0.0000,75136.0000,0.1981,15:06:25,2023-03-14T15:06:25.465,0.5132,5.530461e+04,4.794331e+05,55.7936
39,2319.3823,2325.1950,0.9288,113.5528,112.1556,116.7813,1.8293,1,1,229,1382,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0438,0.0439,0.3404,22.7730,375.9909,0.2781,2023-03-14,54.3427,115.9573,54.4108,144.8790,4.8750,69.5291,85.0000,-60.0000,2.8053,0.2628,0.0000,0.0144,462.9115,6.6578,Dag_20230314_1m_4x-01_000001.tif,80,79,922,87,113.0805,121.6484,A076D70A-674F-48C1-8CA9-8DE3D3F1BCC3,1,939.1386,1.0125,1.0284,1.0412,2.4978,0.0000,0.0000,0.0000,23.8354,28,0.0000,0,0.0000,0.0000,103921.0000,0.1935,15:06:25,2023-03-14T15:06:25.465,0.5314,8.402767e+04,8.163809e+05,105.1847
40,1418.4520,1514.0179,0.8188,117.9735,121.8030,128.4768,1.8293,1,1,774,1209,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0483,0.2582,20.7168,375.0583,0.2071,2023-03-14,42.4974,115.6016,43.9057,103.2377,4.8750,63.0680,-45.0000,0.0000,1.9717,0.3365,0.0000,0.0159,366.9439,5.8182,Dag_20230314_1m_4x-01_000001.tif,75,74,1003,87,121.4089,123.4778,2DB03267-D242-40B1-AD7E-1EC701B3B685,1,745.5243,0.9686,1.0890,1.0548,1.9878,0.0000,0.0000,0.0000,22.8999,28,0.0000,0,0.0000,0.0000,73331.0000,0.1322,15:06:25,2023-03-14T15:06:25.465,0.6324,4.018702e+04,8.088912e+05,108.8434
41,440.3704,440.3704,0.6060,116.7364,124.6736,130.9038,1.8293,1,1,759,1091,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1763,0.1067,0.2198,9.3731,195.0247,0.3737,2023-03-14,23.6790,58.1311,23.6790,107.2414,4.8750,27.4099,-20.0000,65.0000,0.9503,0.5127,0.0000,0.0365,148.0599,5.4017,Dag_20230314_1m_4x-01_000001.tif,42,53,1079,87,123.0126,75.9159,A31E81B5-028D-4E0F-9C27-F9415969FD4D,1,306.9231,0.9363,1.1214,1.0500,1.5738,0.0000,0.0000,0.0000,20.8072,28,0.0000,0,0.0000,0.0000,29400.0000,0.2786,15:06:25,2023-03-14T15:06:25.465,0.5927,6.951700e+03,1.028547e+05,39.3299
42,825.8579,828.5272,0.7744,97.7268,102.1598,105.9871,1.8293,1,1,356,661,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6222,0.5360,0.8797,1.8656,130.3529,0.9407,2023-03-14,32.4271,37.6531,32.4794,133.9753,4.8750,3.5818,-45.0000,30.0000,0.5884,0.6296,0.0000,0.2792,68.2831,19.0637,Dag_20230314_1m_4x-01_000001.tif,36,33,1134,87,101.2655,42.9885,72850FEA-2A27-43C4-A0E1-9C8BFA71A021,1,174.6935,0.9566,1.0845,1.0375,1.3402,0.0000,0.0000,0.0000,28.8993,28,0.0000,0,0.0000,0.0000,39291.0000,0.4761,15:06:25,2023-03-14T15:06:25.465,0.1388,1.785344e+04,2.795121e+04,32.0127
43,3554.3174,3563.2625,0.8131,121.7900,128.8543,131.9365,1.8293,1,1,246,1516,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0740,0.3765,13.5102,426.3466,0.3431,2023-03-14,67.2718,131.8112,67.3564,56.1340,5.0470,40.4187,-45.0000,20.0000,1.9658,0.3372,0.0000,0.0247,425.8832,10.5368,Dag_20230314_1m_4x-01_000001.tif,92,82,0,179,127.1009,143.6000,09D190E4-EE42-4312-90D0-CA6C9B9AA394,1,872.8399,0.9452,1.0833,1.0239,2.0473,0.0000,0.0000,0.0000,20.1659,29,0.0000,0,0.0000,0.0000,170061.0000,0.1519,15:06:25,2023-03-14T15:06:25.632,0.4896,1.594036e+05,1.199101e+06,110.6726
44,2616.9877,2616.9877,0.7676,105.1087,104.7140,109.8237,1.8293,1,1,231,1175,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0380,0.3103,26.2993,411.2902,0.2681,2023-03-14,57.7239,127.1872,57.7239,173.2627,5.0470,80.6092,-45.0000,35.0000,2.7017,0.2701,0.0000,0.0124,524.7955,6.5104,Dag_20230314_1m_4x-01_000001.tif,81,90,84,179,105.4182,141.7707,DF656B14-F3D6-4ABC-B115-3F16AFDB8BA9,2,1062.6117,1.0038,1.0449,1.0488,2.5836,0.0000,0.0000,0.0000,27.8421,29,0.0000,0,0.0000,0.0000,107632.0000,0.1039,15:06:25,2023-03-14T15:06:25.632,0.5461,1.007085e+05,1.077280e+06,105.1847
45,638.7990,638.7990,0.0927,107.6057,110.7256,114.8517,1.8293,1,1,984,883,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1755,0.1496,5.6987,245.2555,0.7494,2023-03-14,28.5192,74.2391,28.5192,145.9562,5.2190,15.8400,-85.0000,5.0000,0.1159,0.8961,0.0000,0.0631,129.6260,8.1835,Dag_20230314_1m_4x-01_000001.tif,77,26,176,179,110.2492,116.1606,AF80202B-FB51-4E6A-A9FE-41CD6BF0ED4E,1,275.6189,0.9718,1.0673,1.0373,1.1238,0.0000,0.0000,0.0000,25.7495,30,0.0000,0,0.0000,0.0000,34949.0000,0.5985,15:06:25,2023-03-14T15:06:25.799,0.6158,1.214535e+04,2.142380e+05,11.8904
46,359.4857,359.4857,0.3237,104.8447,107.1214,108.4417,1.8293,1,1,311,1350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3030,0.4209,0.3636,2.3760,120.8385,0.7190,2023-03-14,21.3942,34.6043,21.3942,126.9394,5.5470,5.2749,60.0000,-20.0000,0.2927,0.7736,0.0000,0.1896,60.3010,11.4318,Dag_20230314_1m_4x-01_000001.tif,39,29,204,179,106.5922,46.6471,49ECA04F-3505-469B-83CB-928436BFE049,2,143.4654,0.9787,1.0343,1.0123,1.1872,0.0000,0.0000,0.0000,28.6510,32,0.0000,0,0.0000,0.0000,21958.0000,0.4595,15:06:26,2023-03-14T15:06:26.133,0.3817,5.127270e+03,2.169638e+04,15.5490
47,1058.2915,1058.2915,0.3981,108.4388,111.9346,117.9325,1.8293,1,1,956,1276,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0771,0.1959,12.9677,313.5918,0.3377,2023-03-14,36.7077,96.0382,36.7077,161.0797,5.7190,38.7135,-90.0000,0.0000,0.7708,0.5647,0.0000,0.0258,247.8021,6.4009,Dag_20230314_1m_4x-01_000001.tif,91,42,235,179,111.5907,139.9415,8039C6DC-045E-48F9-8DF8-36C702A753E8,1,508.4062,0.9688,1.0875,1.0536,1.6212,0.0000,0.0000,0.0000,23.8335,33,0.0000,0,0.0000,0.0000,52894.0000,0.1062,15:06:26,2023-03-14T15:06:26.300,0.6178,2.589833e+04,4.638006e+05,50.3057
48,1857.7690,1863.4935,0.7256,118.7273,125.0369,128.9117,1.8293,1,1,346,1140,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0604,0.2696,16.5634,385.1947,0.2502,2023-03-14,48.6352,118.8029,48.7101,88.1029,5.7190,50.0155,-40.0000,75.0000,1.6187,0.3819,0.0000,0.0200,356.8859,7.1355,Dag_20230314_1m_4x-01_000001.tif,78,76,279,179,123.5744,136.2828,4FC1F21F-202D-4EC0-997C-87B34FF52475,1,728.0429,0.9495,1.0858,1.0310,1.8901,0.0000,0.0000,0.0000,20.7404,33,0.0000,0,0.0000,0.0000,93793.0000,0.1448,15:06:26,2023-03-14T15:06:26.300,0.5906,6.023534e+04,8.779695e+05,107.0140
49,3088.0085,3141.2790,0.8310,126.3920,134.3023,138.1820,1.8293,1,1,834,82,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0671,0.0768,0.4085,13.0251,388.1625,0.3535,2023-03-14,62.7039,119.7175,63.2424,44.8579,5.7190,38.8940,80.0000,0.0000,2.1072,0.3218,0.0000,0.0257,395.0351,10.1567,Dag_20230314_1m_4x-01_000001.tif,83,74,357,179,132.3793,127.1363,7591E163-27AE-4B60-8A87-024FD63F9B55,1,810.3837,0.9411,1.0933,1.0289,2.0877,0.0000,0.0000,0.0000,16.1749,33,0.0000,0,0.0000,0.0000,156340.0000,0.2752,15:06:26,2023-03-14T15:06:26.300,0.4762,1.290867e+05,8.984042e+05,108.8434
50,470.2945,470.2945,0.6231,72.5060,81.9163,88.8127,1.8293,1,1,889,1865,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7052,0.8286,0.8885,1.2069,97.6930,1.0000,2023-03-14,24.4703,27.2871,24.4703,163.0943,5.8750,1.0000,-20.0000,-90.0000,0.0000,1.1994,0.0000,1.0000,28.2163,28.2163,Dag_20230314_1m_4x-01_000001.tif,25,32,433,179,79.8685,33.8421,5AEA7D58-531D-47C5-BE63-4B8FE4FC05CB,1,112.8650,0.8851,1.2249,1.0842,1.1553,0.0000,0.0000,0.0000,33.1495,34,0.0000,0,0.0000,0.0000,20047.0000,0.8083,15:06:26,2023-03-14T15:06:26.467,0.1032,7.672179e+03,1.063822e+04,19.2077
51,1576.1123,1578.9394,0.5226,100.2167,101.6152,107.3818,1.8293,1,1,193,463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0632,0.2757,15.8265,338.3884,0.2933,2023-03-14,44.7970,104.0668,44.8371,177.7803,6.0470,47.6996,80.0000,0.0000,1.3834,0.4196,0.0000,0.0210,324.8201,6.8097,Dag_20230314_1m_4x-01_000001.tif,88,54,467,179,101.8697,136.2828,0136329D-73F5-4996-9E9D-147D54042EC2,1,663.2597,0.9862,1.0715,1.0568,1.9601,0.0000,0.0000,0.0000,27.5047,35,0.0000,0,0.0000,0.0000,67234.0000,0.2698,15:06:26,2023-03-14T15:06:26.632,0.5695,4.707004e+04,5.901138e+05,72.2574
52,427.9777,427.9777,0.2313,107.3162,109.4658,108.8803,1.8293,1,1,546,778,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2602,0.4811,0.4145,2.0788,126.4749,0.9853,2023-03-14,23.3435,36.4336,23.3435,113.6567,6.2190,4.2980,-75.0000,20.0000,0.0750,0.9302,0.0000,0.2327,58.0131,13.4977,Dag_20230314_1m_4x-01_000001.tif,41,28,523,179,108.7949,53.9643,B9C87B27-9179-4523-AE07-FA880F18042B,1,143.0216,0.9804,1.0146,0.9947,1.1308,0.0000,0.0000,0.0000,24.9490,36,0.0000,0,0.0000,0.0000,25458.0000,0.6088,15:06:26,2023-03-14T15:06:26.799,0.3593,6.660327e+03,2.532231e+04,10.0611
53,2955.0679,2963.9198,0.6356,106.1875,110.3873,116.1109,1.8293,1,1,435,1064,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0238,0.0506,0.3645,19.7717,396.1838,0.3233,2023-03-14,61.3393,122.2582,61.4311,159.5055,6.3750,60.0981,-85.0000,0.0000,2.3329,0.3000,0.0000,0.0166,478.6051,7.9637,Dag_20230314_1m_4x-01_000001.tif,92,68,553,179,109.7879,143.6000,27BB44CF-2B24-4877-8FA6-FF36903E248A,1,973.1376,0.9620,1.0935,1.0519,2.4563,0.0000,0.0000,0.0000,26.8652,37,0.0000,0,0.0000,0.0000,124719.0000,0.2774,15:06:26,2023-03-14T15:06:26.966,0.4983,1.208412e+05,9.568256e+05,97.8675
54,1030.9905,1030.9905,0.8597,73.6961,72.8448,71.8190,1.8293,1,1,329,796,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7853,0.8295,0.9532,1.2055,137.1031,1.0000,2023-03-14,36.2312,39.7873,36.2312,98.7042,6.3750,1.0000,-75.0000,40.0000,0.0000,1.1212,0.0000,1.0000,38.3424,38.3424,Dag_20230314_1m_4x-01_000001.tif,36,36,623,179,72.9763,42.9885,FC367A2F-E489-4173-A62C-B94E3636A768,1,153.3696,1.0117,0.9745,0.9859,1.1186,0.0000,0.0000,0.0000,46.0360,37,0.0000,0,0.0000,0.0000,33861.0000,0.7160,15:06:26,2023-03-14T15:06:26.966,0.0894,2.490266e+04,3.297852e+04,33.8421
55,1452.1240,1485.8588,0.5341,115.1997,115.9058,122.3442,1.8293,1,1,860,1542,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0624,0.2455,16.0276,341.6471,0.2881,2023-03-14,42.9989,105.1847,43.4955,146.6926,6.5470,48.3315,35.0000,-50.0000,1.4030,0.4161,0.0000,0.0207,318.6983,6.5940,Dag_20230314_1m_4x-01_000001.tif,71,77,661,179,116.4205,132.6242,161C327B-AE4C-4D83-B263-42C926D58DC9,1,650.5846,0.9939,1.0620,1.0555,1.9043,0.0000,0.0000,0.0000,23.3229,38,0.0000,0,0.0000,0.0000,71715.0000,0.1414,15:06:27,2023-03-14T15:06:27.134,0.5912,4.162645e+04,6.093362e+05,64.9402
56,1077.4408,1077.4408,0.1198,121.0707,126.5676,129.0125,1.8293,1,1,939,1708,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1832,0.1966,5.4574,291.1885,0.7815,2023-03-14,37.0384,88.7719,37.0384,65.6644,6.7190,15.0785,-60.0000,35.0000,0.1280,0.8865,0.0000,0.0663,155.7890,10.3318,Dag_20230314_1m_4x-01_000001.tif,77,57,740,179,125.2017,138.1121,C3FBE028-900A-45DD-8E95-0A46B6EBFBAB,1,332.2418,0.9566,1.0656,1.0193,1.1410,0.0000,0.0000,0.0000,21.9222,39,0.0000,0,0.0000,0.0000,60222.0000,0.3133,15:06:27,2023-03-14T15:06:27.300,0.5828,2.660443e+04,3.662896e+05,15.5490
57,2073.2699,2076.1543,0.4142,115.3969,119.9137,122.5803,1.8293,1,1,851,1613,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1331,0.1424,0.4343,7.0209,289.3749,0.5050,2023-03-14,51.3787,88.3145,51.4144,84.2957,6.7190,20.0068,-25.0000,65.0000,1.0354,0.4913,0.0000,0.0500,236.4377,11.8179,Dag_20230314_1m_4x-01_000001.tif,51,74,799,179,118.8537,116.1606,524B9D90-0D8F-45BD-A8C1-D8584A5BF49A,2,496.5111,0.9623,1.0622,1.0222,1.7158,0.0000,0.0000,0.0000,27.1162,39,0.0000,0,0.0000,0.0000,99124.0000,0.2026,15:06:27,2023-03-14T15:06:27.300,0.4182,7.101459e+04,3.606577e+05,52.1350
58,2061.7352,2061.7352,0.7060,113.5361,120.7361,125.6578,1.8293,1,1,237,972,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0450,0.2608,22.2139,405.5816,0.2524,2023-03-14,51.2356,125.3070,51.2356,138.7627,6.7190,67.7724,-60.0000,50.0000,1.9833,0.3352,0.0000,0.0148,433.8607,6.4017,Dag_20230314_1m_4x-01_000001.tif,87,87,875,179,119.1446,145.4293,EC5394DD-43CC-4FBE-BF5C-3399006B0088,1,880.5248,0.9404,1.1068,1.0408,2.1710,0.0000,0.0000,0.0000,22.3280,39,0.0000,0,0.0000,0.0000,98890.0000,0.0471,15:06:27,2023-03-14T15:06:27.300,0.5911,7.042278e+04,1.030209e+06,94.2090
59,1522.4738,1533.7540,0.7287,124.8346,132.8534,137.1919,1.8293,1,1,260,808,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0863,0.2545,11.5820,348.6823,0.2835,2023-03-14,44.0281,107.3189,44.1909,64.8462,6.7190,34.3569,0.0000,-60.0000,1.2054,0.4534,0.0000,0.0291,272.3153,7.9261,Dag_20230314_1m_4x-01_000001.tif,70,83,964,179,130.9594,123.4778,EA53FBAC-4A3A-413B-8103-2ED1EFB7CD7D,2,560.4827,0.9396,1.0990,1.0327,1.6074,0.0000,0.0000,0.0000,16.7471,39,0.0000,0,0.0000,0.0000,83945.0000,0.0929,15:06:27,2023-03-14T15:06:27.300,0.5897,4.468775e+04,6.471838e+05,70.4280
60,672.6552,675.2675,0.6822,93.4970,96.7697,100.1879,1.8293,1,1,856,1840,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5665,0.6001,0.7781,1.6664,127.7545,0.8874,2023-03-14,29.2652,36.7893,29.3220,168.3000,6.8750,2.8890,50.0000,-35.0000,0.3159,0.7599,0.0000,0.3461,56.5686,19.5804,Dag_20230314_1m_4x-01_000001.tif,36,32,1049,179,96.1758,42.9885,3E99EBC2-DE23-4BB7-96A1-6D433C833B4E,1,152.2981,0.9662,1.0716,1.0353,1.1921,0.0000,0.0000,0.0000,34.8939,40,0.0000,0,0.0000,0.0000,31738.0000,0.3793,15:06:27,2023-03-14T15:06:27.468,0.2045,1.312359e+04,2.607124e+04,30.1835
61,2412.4986,2438.7301,0.8465,106.6141,110.0326,113.9958,1.8293,1,1,265,1759,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0541,0.0513,0.3545,19.4778,387.0270,0.2858,2023-03-14,55.4228,119.4126,55.7233,163.3659,6.8750,59.1745,-70.0000,0.0000,2.3335,0.3000,0.0000,0.0169,436.0014,7.3681,Dag_20230314_1m_4x-01_000001.tif,80,70,1083,179,109.4658,130.7950,10C580C7-5329-4001-9E9D-6D05964E1B58,1,886.7389,0.9689,1.0692,1.0360,2.2912,0.0000,0.0000,0.0000,25.7234,40,0.0000,0,0.0000,0.0000,104102.0000,0.1729,15:06:27,2023-03-14T15:06:27.468,0.5359,8.913831e+04,8.915578e+05,101.5262
62,3739.4266,3739.4266,0.8244,89.7350,99.0536,102.0550,1.8293,1,1,830,1434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7333,0.6606,0.9490,1.5138,253.2279,0.9365,2023-03-14,69.0013,77.0847,69.0013,54.4643,6.8750,2.3259,70.0000,0.0000,0.2014,0.8324,0.0000,0.4299,104.3876,44.8796,Dag_20230314_1m_4x-01_000001.tif,61,50,0,273,96.6157,86.8918,F08D2C8A-A448-47DF-87F3-691DAB7B0979,1,298.5344,0.9059,1.1373,1.0303,1.1789,0.0000,0.0000,0.0000,31.9988,40,0.0000,0,0.0000,0.0000,135262.0000,0.7041,15:06:27,2023-03-14T15:06:27.468,0.1049,1.720170e+05,2.398295e+05,64.9402
63,2593.5647,2593.5647,0.7667,131.8855,139.9102,143.8006,1.8293,1,1,804,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0610,0.3237,16.3963,403.8093,0.2828,2023-03-14,57.4650,124.8497,57.4650,28.5473,7.0470,49.4904,75.0000,0.0000,2.0884,0.3238,0.0000,0.0202,409.5908,8.2762,Dag_20230314_1m_4x-01_000001.tif,88,73,52,273,137.9437,132.6242,4CCF1288-A478-40AB-9033-4AA56F5AF9AD,4,835.7339,0.9426,1.0903,1.0278,2.0696,0.0000,0.0000,0.0000,16.1042,41,0.0000,0,0.0000,0.0000,139737.0000,0.1524,15:06:27,2023-03-14T15:06:27.635,0.5397,9.935951e+04,1.018970e+06,103.3554
64,318.7450,318.7450,0.1825,113.7831,119.3333,125.3810,1.8293,1,1,492,1256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0703,0.2440,0.2020,4.0991,156.2393,0.6885,2023-03-14,20.1454,45.7833,20.1454,134.6118,7.2190,10.7850,-90.0000,-5.0000,0.1727,0.8527,0.0000,0.0927,82.5898,7.6578,Dag_20230314_1m_4x-01_000001.tif,53,22,127,273,118.3651,70.4280,80EB276D-CE8F-4957-8FBF-E8BDD6647DFB,1,180.4953,0.9535,1.1019,1.0507,1.1552,0.0000,0.0000,0.0000,23.1306,42,0.0000,0,0.0000,0.0000,22371.0000,0.3664,15:06:27,2023-03-14T15:06:27.802,0.5600,4.280838e+03,5.024818e+04,10.0611
65,405.7893,405.7893,0.1359,113.8400,119.0356,122.8400,1.8293,1,1,203,1232,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0821,0.3244,0.2526,3.0824,152.8030,1.0000,2023-03-14,22.7303,44.9195,22.7303,98.6024,7.2190,7.5511,-80.0000,15.0000,0.0992,0.9098,0.0000,0.1324,75.4020,9.9855,Dag_20230314_1m_4x-01_000001.tif,51,25,151,273,117.9111,68.5987,F8DD2292-D029-4F81-B308-8E6E6406BCA3,1,170.7749,0.9564,1.0791,1.0320,1.1176,0.0000,0.0000,0.0000,22.2089,42,0.0000,0,0.0000,0.0000,26530.0000,0.6591,15:06:27,2023-03-14T15:06:27.802,0.4940,6.149145e+03,4.745727e+04,6.4025
